Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,Order Date Year,Days to Ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Sales Quintile,Profit Quintile
2152,CA-2014-167360,2014-11-24,2014-11-29,Second Class,RB-19435,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,2014,5,R.B.,111.79,782.5300000000001,305.18670000000003,0.0,0.0,Standard,5,5
2153,CA-2015-123505,2015-11-22,2015-11-26,Standard Class,AR-10540,Consumer,United States,Quincy,Massachusetts,02169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,2015,4,A.R.,14.94,44.82,21.0654,0.0,0.0,Standard,1,3
2154,CA-2016-117282,2016-07-14,2016-07-18,Standard Class,DR-12880,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133,2016,4,D.R.,17.7,28.32,10.266,3.539999999999999,7.079999999999998,Standard,5,5
2155,US-2016-120460,2016-04-30,2016-05-05,Standard Class,BF-11170,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,2016,5,B.F.,56.519999999999996,67.824,-30.5208,33.91199999999999,101.73599999999998,Standard,5,5
2156,CA-2016-111115,2016-07-25,2016-07-27,Second Class,LB-16735,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,2016,2,L.B.,21.48,128.88,64.44,0.0,0.0,Urgent,1,1
2157,CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,2014,2,D.V.,501.81,1505.43,0.0,0.0,0.0,Urgent,5,5
2158,CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,2014,2,D.V.,161.94,485.82,29.1492,0.0,0.0,Urgent,5,5
2159,CA-2017-148166,2017-10-21,2017-10-26,Standard Class,NK-18490,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088,2017,5,N.K.,22.32,71.424,8.0352,4.463999999999999,17.855999999999995,Standard,3,3
2160,CA-2016-159737,2016-09-03,2016-09-09,Standard Class,CS-11950,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,2016,6,C.S.,44.040000000000006,26.424,-44.9208,35.232000000000006,105.69600000000003,Standard,4,3
2161,CA-2016-141019,2016-05-14,2016-05-14,Same Day,LH-17155,Consumer,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,2016,0,L.H.,99.22999999999999,79.384,29.769,19.84599999999999,19.84599999999999,Immediate,3,4
2162,CA-2016-101938,2016-01-07,2016-01-12,Standard Class,DW-13480,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.0282,2016,5,D.W.,34.58,34.58,10.0282,0.0,0.0,Standard,3,3
2164,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997,2016,6,H.A.,239.97,575.928,71.991,47.994,143.982,Standard,5,5
2165,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,2016,6,H.A.,10.36,16.576,6.0088,2.071999999999999,4.143999999999998,Standard,5,5
2167,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,2016,6,H.A.,19.84,15.872,1.1904,3.968,3.968,Standard,5,5
2168,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005,2016,6,H.A.,31.430000000000003,44.001999999999995,-77.0035,25.144000000000005,176.00800000000004,Standard,5,5
2169,CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,Consumer,United States,Kent,Ohio,44240,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.016,3,0.2,1.752,2017,3,J.H.,17.52,42.048,5.256,3.5039999999999996,10.511999999999999,Urgent,2,2
2170,CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,Consumer,United States,Kent,Ohio,44240,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,71.976,3,0.2,-8.997,2017,3,J.H.,89.97,215.928,-26.991,17.994,53.982,Urgent,2,2
2171,CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,Consumer,United States,Kent,Ohio,44240,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,2017,3,J.H.,179.97,323.946,-80.9865,71.988,215.964,Urgent,2,2
2172,US-2017-137491,2017-11-19,2017-11-25,Standard Class,LC-16930,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.7232,2017,6,L.C.,436.16,610.624,-17.4464,130.848,261.696,Standard,5,2
2173,CA-2014-152296,2014-08-01,2014-08-03,First Class,IL-15100,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,3,0.2,6.9132,2014,2,I.L.,24.689999999999998,59.256,20.7396,4.937999999999999,14.813999999999997,Urgent,3,4
2174,CA-2016-112025,2016-07-30,2016-08-04,Standard Class,LS-16975,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,2016,5,L.S.,46.32000000000001,27.791999999999998,-41.688,37.05600000000001,111.16800000000003,Standard,3,2
2175,CA-2015-132507,2015-07-30,2015-08-03,Second Class,CC-12610,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,2015,4,C.C.,77.24,247.168,24.7168,15.447999999999993,61.79199999999997,Standard,2,2
2176,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0.0,21.0128,2016,6,P.B.,45.68,91.36,42.0256,0.0,0.0,Standard,3,5
2177,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,9,0.0,28.8576,2016,6,P.B.,60.12,541.0799999999999,259.71840000000003,0.0,0.0,Standard,3,5
2178,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,2016,6,P.B.,52.15,208.6,65.1875,10.43,52.15,Standard,3,5
2179,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0.0,32.936,2016,6,P.B.,71.6,572.8,263.488,0.0,0.0,Standard,3,5
2180,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,0.2,30.8966,2016,4,C.J.,106.53999999999999,596.624,216.2762,21.307999999999993,149.15599999999995,Standard,5,4
2181,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0.0,22.2,2016,4,C.J.,44.4,133.2,66.6,0.0,0.0,Standard,5,4
2182,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,2016,4,C.J.,491.96,1771.056,236.1408,49.19599999999997,196.78399999999988,Standard,5,4
2184,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0.0,21.9945,2016,4,C.J.,199.95,999.75,109.9725,0.0,0.0,Standard,5,4
2185,CA-2016-128818,2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,United States,New York City,New York,10009,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,63.68,8,0.0,28.0192,2016,4,C.J.,63.68,509.44,224.1536,0.0,0.0,Standard,5,4
2186,CA-2017-124576,2017-08-01,2017-08-04,Second Class,HK-14890,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274,2017,3,H.K.,68.61999999999999,109.792,37.0548,13.72399999999999,27.44799999999998,Urgent,3,3
2187,CA-2016-101378,2016-07-14,2016-07-14,Same Day,RH-19600,Consumer,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,2016,0,R.H.,29.0,58.0,14.5,0.0,0.0,Immediate,4,5
2188,CA-2017-143063,2017-08-10,2017-08-15,Standard Class,IL-15100,Consumer,United States,Columbus,Indiana,47201,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.08,6,0.0,35.04,2017,5,I.L.,70.08,420.48,210.24,0.0,0.0,Standard,3,4
2189,CA-2017-143063,2017-08-10,2017-08-15,Standard Class,IL-15100,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2,0.0,25.473,2017,5,I.L.,121.3,242.6,50.946,0.0,0.0,Standard,3,4
2191,CA-2016-118913,2016-06-25,2016-06-29,Standard Class,AS-10240,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0.0,17.0268,2016,4,A.S.,60.81,182.43,51.080400000000004,0.0,0.0,Standard,1,1
2192,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,United States,Seattle,WA\,98105,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,2016,7,A.P.,191.93999999999997,460.65599999999995,155.4714,38.38799999999998,115.16399999999993,Standard,4,5
2193,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,United States,Seattle,WA\,98105,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0.0,22.869,2016,7,A.P.,65.34,196.02,68.607,0.0,0.0,Standard,4,5
2194,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,United States,Seattle,WA\,98105,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,0.0,55.764,2016,7,A.P.,123.92,495.68,223.056,0.0,0.0,Standard,4,5
2195,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,United States,Seattle,WA\,98105,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0.0,12.285,2016,7,A.P.,35.1,105.30000000000001,36.855000000000004,0.0,0.0,Standard,4,5
2196,CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Consumer,United States,Seattle,WA\,98105,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025,2016,7,A.P.,44.75,223.75,42.512499999999996,0.0,0.0,Standard,4,5
2197,CA-2016-136483,2016-12-01,2016-12-06,Standard Class,AG-10390,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116,2016,5,A.G.,5.879999999999999,9.408,0.8232,1.1759999999999993,2.3519999999999985,Standard,1,3
2198,CA-2014-163013,2014-11-28,2014-12-04,Standard Class,BF-11080,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0.0,3.9609,2014,6,B.F.,14.67,44.01,11.8827,0.0,0.0,Standard,1,3
2199,CA-2015-135363,2015-03-28,2015-04-02,Standard Class,CK-12205,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,2015,5,C.K.,19.439999999999998,46.656,16.3296,3.887999999999998,11.663999999999994,Standard,4,4
2200,CA-2015-135363,2015-03-28,2015-04-02,Standard Class,CK-12205,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232,1,0.2,1.7004,2015,5,C.K.,6.54,5.232,1.7004,1.3079999999999998,1.3079999999999998,Standard,4,4
2201,US-2014-165659,2014-06-01,2014-06-06,Standard Class,LT-17110,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,2014,5,L.T.,22.2,133.2,54.612,0.0,0.0,Standard,5,2
2203,CA-2015-138002,2015-09-06,2015-09-12,Standard Class,BT-11305,Home Office,United States,Seattle,WA\,98103,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.096,2,0.2,2.1336,2015,6,B.T.,7.62,12.192,4.2672,1.524,3.048,Standard,3,4
2204,CA-2015-138002,2015-09-06,2015-09-12,Standard Class,BT-11305,Home Office,United States,Seattle,WA\,98103,West,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,2015,6,B.T.,191.82,575.46,224.4294,0.0,0.0,Standard,3,4
2205,CA-2015-128860,2015-06-29,2015-07-05,Standard Class,SC-20725,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1,0.2,1.7591,2015,6,S.C.,25.13,20.104,1.7591,5.026,5.026,Standard,5,5
2206,CA-2016-164350,2016-09-10,2016-09-12,Second Class,CG-12040,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445,2016,2,C.G.,84.45,202.68,25.335,16.89,50.67,Urgent,2,2
2207,US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,7,0.8,-46.3946,2014,6,A.W.,149.66000000000003,209.524,-324.7622,119.72800000000002,838.0960000000001,Standard,5,3
2208,US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,Home Office,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272,4,0.2,3.8272,2014,6,A.W.,47.839999999999996,153.088,15.3088,9.567999999999998,38.27199999999999,Standard,5,3
2209,CA-2015-129854,2015-08-22,2015-08-26,Standard Class,RB-19705,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4,0.0,7.5992,2015,4,R.B.,16.52,66.08,30.3968,0.0,0.0,Standard,2,1
2211,CA-2014-125556,2014-11-14,2014-11-16,Second Class,ML-17410,Consumer,United States,Fairfield,Connecticut,06824,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10,0.0,21.024,2014,2,M.L.,43.8,438.0,210.24,0.0,0.0,Urgent,2,1
2212,CA-2016-162313,2016-11-27,2016-11-30,First Class,VB-21745,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,2016,3,V.B.,185.88,1003.752,178.4448,18.587999999999994,111.52799999999996,Urgent,3,3
2213,CA-2017-107874,2017-11-21,2017-11-25,Standard Class,SW-20275,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,2017,4,S.W.,27.42,27.42,11.2422,0.0,0.0,Standard,4,3
2214,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504,2017,1,N.S.,1.7999999999999998,1.44,0.504,0.3599999999999999,0.3599999999999999,Urgent,4,2
2215,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494,2017,1,N.S.,77.22,803.0880000000001,271.0422,15.443999999999996,200.77199999999993,Urgent,4,2
2216,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0.0,60.49,2017,1,N.S.,241.96,483.92,120.98,0.0,0.0,Urgent,4,2
2217,CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032,2017,1,N.S.,135.76,434.432,38.0128,27.151999999999987,108.60799999999995,Urgent,4,2
2218,CA-2014-151953,2014-09-20,2014-09-25,Standard Class,DB-13555,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.816,2,0.2,0.9856,2014,5,D.B.,3.5199999999999996,5.632,1.9712,0.7039999999999997,1.4079999999999995,Standard,5,3
2219,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192,2017,4,M.H.,12.479999999999999,39.936,14.4768,2.4959999999999987,9.983999999999995,Standard,3,3
2220,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1,0.0,4.1944,2017,4,M.H.,14.98,14.98,4.1944,0.0,0.0,Standard,3,3
2221,CA-2017-130841,2017-07-28,2017-08-01,Standard Class,MH-17620,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,0.2,100.24,2017,4,M.H.,1431.9999999999998,4582.4,400.96,286.39999999999986,1145.5999999999995,Standard,3,3
2223,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376,8,0.2,4.672,2015,0,D.K.,46.71999999999999,299.008,37.376,9.343999999999994,74.75199999999995,Immediate,4,5
2224,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352,2015,0,D.K.,100.98000000000002,70.686,-24.2352,30.29400000000001,30.29400000000001,Immediate,4,5
2225,CA-2017-121909,2017-07-31,2017-08-05,Standard Class,EA-14035,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.816,3,0.2,17.8152,2017,5,E.A.,68.52,164.448,53.4456,13.703999999999994,41.11199999999998,Standard,4,5
2227,CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,Corporate,United States,Austin,Texas,78745,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,2017,5,L.A.,3.6199999999999997,5.792,0.9412,0.7239999999999998,1.4479999999999995,Standard,5,5
2228,CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,Corporate,United States,Austin,Texas,78745,Central,TEC-PH-10002496,Technology,Phones,Cisco SPA301,124.792,1,0.2,15.599,2017,5,L.A.,155.98999999999998,124.792,15.599,31.19799999999998,31.19799999999998,Standard,5,5
2231,CA-2014-128055,2014-03-31,2014-04-05,Standard Class,AA-10315,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0.0,14.8344,2014,5,A.A.,52.98,105.96,29.6688,0.0,0.0,Standard,2,3
2232,CA-2017-157091,2017-06-26,2017-07-01,Standard Class,DB-13405,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.0,31.587,2017,5,D.B.,526.45,2632.25,157.935,0.0,0.0,Standard,4,4
